472,477.63,2.3056,494.01,0.0017414,-0.11205
473,478.66,2.3074,494.61,0.0017377,-0.11243
474,479.68,2.3091,495.21,0.0017341,-0.1128
475,480.7,2.3108,495.81,0.0017303,-0.11316
476,481.72,2.3126,496.4,0.0017266,-0.11352
477,482.74,2.3143,497,0.0017228,-0.11387
478,483.75,2.316,497.59,0.0017189,-0.11421
479,484.77,2.3177,498.18,0.001715,-0.11454
480,485.78,2.3194,498.77,0.0017111,-0.11486
481,486.79,2.3211,499.36,0.0017072,-0.11518
482,487.8,2.3228,499.95,0.0017032,-0.11549
483,488.81,2.3245,500.53,0.0016991,-0.11579
484,489.81,2.3262,501.12,0.001695,-0.11608
485,490.82,2.3279,501.7,0.0016909,-0.11637
486,491.82,2.3296,502.28,0.0016868,-0.11664
487,492.82,2.3312,502.86,0.0016826,-0.11691
488,493.81,2.3329,503.43,0.0016783,-0.11718
489,494.81,2.3346,504.01,0.0016741,-0.11743
490,495.8,2.3363,504.58,0.0016698,-0.11767
491,496.79,2.3379,505.15,0.0016654,-0.11791
492,497.78,2.3396,505.72,0.0016611,-0.11814
493,498.76,2.3412,506.29,0.0016567,-0.11836
494,499.75,2.3429,506.86,0.0016522,-0.11858
495,500.73,2.3445,507.42,0.0016478,-0.11878
496,501.71,2.3462,507.99,0.0016433,-0.11898
497,502.68,2.3478,508.55,0.0016387,-0.11917
498,503.65,2.3494,509.11,0.0016342,-0.11935
499,504.62,2.351,509.66,0.0016296,-0.11953
500,505.59,2.3527,510.22,0.001625,-0.11969
501,506.55,2.3543,510.77,0.0016203,-0.11985
502,507.51,2.3559,511.33,0.0016156,-0.12
503,508.47,2.3575,511.88,0.0016109,-0.12014
504,509.43,2.3591,512.42,0.0016062,-0.12028
505,510.38,2.3607,512.97,0.0016014,-0.12041
506,511.33,2.3623,513.51,0.0015966,-0.12053
507,512.27,2.3639,514.06,0.0015918,-0.12064
508,513.21,2.3655,514.6,0.001587,-0.12074
509,514.15,2.367,515.14,0.0015821,-0.12084
510,515.09,2.3686,515.67,0.0015772,-0.12093
511,516.02,2.3702,516.21,0.0015723,-0.12101
512,516.95,2.3717,516.74,0.0015673,-0.12108
513,517.88,2.3733,517.27,0.0015624,-0.12115
514,518.8,2.3748,517.8,0.0015574,-0.12121
515,519.72,2.3764,518.33,0.0015524,-0.12126
516,520.63,2.3779,518.85,0.0015473,-0.1213
517,521.54,2.3795,519.37,0.0015423,-0.12134
518,522.45,2.381,519.89,0.0015372,-0.12137
519,523.35,2.3825,520.41,0.0015321,-0.12139
520,524.25,2.3841,520.93,0.001527,-0.12141
521,525.15,2.3856,521.44,0.0015218,-0.12141
522,526.04,2.3871,521.96,0.0015167,-0.12141
523,526.93,2.3886,522.47,0.0015115,-0.1214
524,527.82,2.3901,522.98,0.0015063,-0.12139
525,528.7,2.3916,523.48,0.0015011,-0.12137
526,529.58,2.3931,523.99,0.0014959,-0.12134
527,530.45,2.3946,524.49,0.0014906,-0.1213
528,531.32,2.396,524.99,0.0014854,-0.12126
529,532.18,2.3975,525.49,0.0014801,-0.12121
530,533.05,2.399,525.98,0.0014748,-0.12115
531,533.9,2.4004,526.48,0.0014695,-0.12109
532,534.76,2.4019,526.97,0.0014642,-0.12102
533,535.61,2.4034,527.46,0.0014588,-0.12094
534,536.45,2.4048,527.95,0.0014535,-0.12086
535,537.29,2.4062,528.43,0.0014481,-0.12077
536,538.13,2.4077,528.92,0.0014427,-0.12067
537,538.96,2.4091,529.4,0.0014373,-0.12057
538,539.79,2.4105,529.88,0.0014319,-0.12046
539,540.61,2.412,530.36,0.0014265,-0.12034
540,541.43,2.4134,530.83,0.0014211,-0.12022
541,542.24,2.4148,531.3,0.0014156,-0.12009
542,543.05,2.4162,531.78,0.0014102,-0.11995
543,543.86,2.4176,532.24,0.0014047,-0.11981
544,544.66,2.419,532.71,0.0013993,-0.11966
545,545.46,2.4204,533.18,0.0013938,-0.11951
546,546.25,2.4218,533.64,0.0013883,-0.11935
547,547.04,2.4231,534.1,0.0013828,-0.11918
548,547.82,2.4245,534.56,0.0013773,-0.11901
549,548.6,2.4259,535.01,0.0013718,-0.11883
550,549.37,2.4272,535.47,0.0013662,-0.11864
551,550.14,2.4286,535.92,0.0013607,-0.11845
552,550.91,2.4299,536.37,0.0013552,-0.11826
553,551.67,2.4313,536.82,0.0013496,-0.11805
554,552.43,2.4326,537.26,0.0013441,-0.11785
555,553.18,2.434,537.7,0.0013385,-0.11763
556,553.92,2.4353,538.15,0.001333,-0.11741
557,554.66,2.4366,538.58,0.0013274,-0.11719
558,555.4,2.4379,539.02,0.0013218,-0.11696
559,556.13,2.4392,539.46,0.0013163,-0.11672
560,556.86,2.4405,539.89,0.0013107,-0.11648
561,557.58,2.4418,540.32,0.0013051,-0.11624
562,558.3,2.4431,540.75,0.0012995,-0.11599
563,559.02,2.4444,541.17,0.0012939,-0.11573
564,559.72,2.4457,541.6,0.0012883,-0.11547
565,560.43,2.447,542.02,0.0012827,-0.1152
566,561.13,2.4483,542.44,0.0012771,-0.11493
567,561.82,2.4495,542.86,0.0012715,-0.11466
568,562.51,2.4508,543.27,0.0012659,-0.11438
569,563.19,2.452,543.68,0.0012603,-0.11409
570,563.87,2.4533,544.09,0.0012547,-0.1138
571,564.55,2.4545,544.5,0.0012491,-0.11351
572,565.22,2.4558,544.91,0.0012435,-0.11321
573,565.88,2.457,545.31,0.0012379,-0.1129
574,566.54,2.4582,545.72,0.0012323,-0.11259
575,567.2,2.4594,546.12,0.0012267,-0.11228
576,567.85,2.4607,546.52,0.001221,-0.11196
577,568.49,2.4619,546.91,0.0012154,-0.11164
578,569.14,2.4631,547.3,0.0012098,-0.11132
579,569.77,2.4643,547.7,0.0012042,-0.11099
580,570.4,2.4655,548.09,0.0011986,-0.11065
581,571.03,2.4667,548.47,0.001193,-0.11032
582,571.65,2.4678,548.86,0.0011874,-0.10998
583,572.27,2.469,549.24,0.0011818,-0.10963
584,572.88,2.4702,549.62,0.0011762,-0.10928
585,573.48,2.4713,550,0.0011706,-0.10893
586,574.09,2.4725,550.38,0.001165,-0.10857
587,574.68,2.4737,550.75,0.0011595,-0.10821
588,575.27,2.4748,551.13,0.0011539,-0.10785
589,575.86,2.4759,551.5,0.0011483,-0.10748
590,576.44,2.4771,551.86,0.0011427,-0.10711
591,577.02,2.4782,552.23,0.0011371,-0.10673
592,577.59,2.4793,552.59,0.0011316,-0.10636
593,578.16,2.4805,552.96,0.001126,-0.10598
594,578.72,2.4816,553.32,0.0011204,-0.10559
595,579.28,2.4827,553.67,0.0011149,-0.1052
596,579.83,2.4838,554.03,0.0011093,-0.10481
597,580.38,2.4849,554.38,0.0011038,-0.10442
598,580.93,2.486,554.73,0.0010982,-0.10402
599,581.46,2.4871,555.08,0.0010927,-0.10363
600,582,2.4882,555.43,0.0010872,-0.10322
601,582.53,2.4892,555.78,0.0010817,-0.10282
602,583.05,2.4903,556.12,0.0010761,-0.10241
603,583.57,2.4914,556.46,0.0010706,-0.102
604,584.08,2.4924,556.8,0.0010651,-0.10159
605,584.59,2.4935,557.14,0.0010596,-0.10117
606,585.1,2.4945,557.47,0.0010541,-0.10076
607,585.6,2.4956,557.8,0.0010486,-0.10034
608,586.1,2.4966,558.13,0.0010432,-0.099916
609,586.59,2.4976,558.46,0.0010377,-0.099491
610,587.07,2.4987,558.79,0.0010322,-0.099065
611,587.55,2.4997,559.11,0.0010268,-0.098636
612,588.03,2.5007,559.44,0.0010213,-0.098205
613,588.5,2.5017,559.76,0.0010159,-0.097772
614,588.97,2.5027,560.07,0.0010105,-0.097337
615,589.43,2.5037,560.39,0.001005,-0.0969
616,589.89,2.5047,560.71,0.00099961,-0.096462
617,590.34,2.5057,561.02,0.0009942,-0.096021
618,590.79,2.5067,561.33,0.0009888,-0.095579
619,591.24,2.5077,561.64,0.0009834,-0.095135
620,591.68,2.5086,561.94,0.00097802,-0.094689
621,592.11,2.5096,562.25,0.00097264,-0.094242
622,592.54,2.5106,562.55,0.00096728,-0.093793
623,592.97,2.5115,562.85,0.00096192,-0.093343
624,593.39,2.5125,563.15,0.00095657,-0.092892
625,593.81,2.5134,563.44,0.00095123,-0.092439
626,594.22,2.5144,563.74,0.0009459,-0.091984
627,594.63,2.5153,564.03,0.00094058,-0.091529
628,595.03,2.5162,564.32,0.00093526,-0.091072
629,595.43,2.5171,564.61,0.00092996,-0.090614
630,595.83,2.5181,564.9,0.00092467,-0.090155
631,596.22,2.519,565.18,0.00091938,-0.089695
632,596.6,2.5199,565.46,0.00091411,-0.089234
633,596.99,2.5208,565.74,0.00090884,-0.088772
634,597.36,2.5217,566.02,0.00090359,-0.088309
635,597.74,2.5226,566.3,0.00089834,-0.087845
636,598.1,2.5235,566.57,0.00089311,-0.087381
637,598.47,2.5244,566.85,0.00088788,-0.086916
638,598.83,2.5252,567.12,0.00088267,-0.08645
639,599.19,2.5261,567.39,0.00087746,-0.085983
640,599.54,2.527,567.65,0.00087227,-0.085516
641,599.89,2.5278,567.92,0.00086708,-0.085048
642,600.23,2.5287,568.18,0.00086191,-0.084579
643,600.57,2.5295,568.44,0.00085675,-0.084111
644,600.9,2.5304,568.7,0.00085159,-0.083641
645,601.24,2.5312,568.96,0.00084645,-0.083172
646,601.56,2.5321,569.22,0.00084132,-0.082702
647,601.89,2.5329,569.47,0.0008362,-0.082232
648,602.21,2.5337,569.72,0.00083109,-0.081761
649,602.52,2.5345,569.97,0.00082599,-0.08129
650,602.83,2.5354,570.22,0.0008209,-0.080819
651,603.14,2.5362,570.47,0.00081582,-0.080349
652,603.44,2.537,570.71,0.00081075,-0.079877
653,603.74,2.5378,570.95,0.00080569,-0.079406
654,604.04,2.5386,571.2,0.00080065,-0.078935
655,604.33,2.5394,571.43,0.00079561,-0.078464
656,604.62,2.5402,571.67,0.00079059,-0.077993
657,604.9,2.5409,571.91,0.00078557,-0.077523
658,605.18,2.5417,572.14,0.00078057,-0.077052
659,605.46,2.5425,572.37,0.00077558,-0.076582
660,605.73,2.5432,572.6,0.0007706,-0.076111
661,606,2.544,572.83,0.00076563,-0.075641
662,606.26,2.5448,573.06,0.00076067,-0.075172
663,606.53,2.5455,573.28,0.00075572,-0.074703
664,606.78,2.5463,573.5,0.00075078,-0.074234
665,607.04,2.547,573.72,0.00074586,-0.073765
666,607.29,2.5477,573.94,0.00074094,-0.073297
667,607.54,2.5485,574.16,0.00073604,-0.07283
668,607.78,2.5492,574.37,0.00073115,-0.072363
669,608.02,2.5499,574.59,0.00072627,-0.071897
670,608.25,2.5506,574.8,0.0007214,-0.071431
671,608.49,2.5513,575.01,0.00071654,-0.070966
672,608.72,2.552,575.22,0.00071169,-0.070501
673,608.94,2.5527,575.43,0.00070685,-0.070038
674,609.17,2.5534,575.63,0.00070203,-0.069574
675,609.39,2.5541,575.83,0.00069721,-0.069112
676,609.6,2.5548,576.03,0.00069241,-0.068651
677,609.81,2.5555,576.23,0.00068761,-0.06819
678,610.02,2.5562,576.43,0.00068283,-0.06773
679,610.23,2.5569,576.63,0.00067806,-0.067271
680,610.43,2.5575,576.82,0.0006733,-0.066813
681,610.63,2.5582,577.02,0.00066855,-0.066356
682,610.83,2.5589,577.21,0.00066382,-0.0659
683,611.02,2.5595,577.4,0.00065909,-0.065444
684,611.21,2.5602,577.58,0.00065437,-0.06499
685,611.4,2.5608,577.77,0.00064967,-0.064537
686,611.58,2.5614,577.95,0.00064497,-0.064085
687,611.76,2.5621,578.14,0.00064029,-0.063634
688,611.94,2.5627,578.32,0.00063562,-0.063184
689,612.11,2.5633,578.5,0.00063096,-0.062735
690,612.29,2.564,578.67,0.00062631,-0.062288
691,612.45,2.5646,578.85,0.00062167,-0.061841
692,612.62,2.5652,579.02,0.00061704,-0.061396
693,612.78,2.5658,579.2,0.00061242,-0.060952
694,612.94,2.5664,579.37,0.00060781,-0.060509
695,613.1,2.567,579.54,0.00060322,-0.060068
696,613.25,2.5676,579.7,0.00059863,-0.059627
697,613.4,2.5682,579.87,0.00059405,-0.059189
698,613.55,2.5688,580.03,0.00058949,-0.058751
699,613.7,2.5693,580.2,0.00058493,-0.058315
700,613.84,2.5699,580.36,0.00058039,-0.05788
701,613.98,2.5705,580.52,0.00057586,-0.057446
702,614.12,2.5711,580.67,0.00057133,-0.057014
703,614.25,2.5716,580.83,0.00056682,-0.056584
704,614.39,2.5722,580.98,0.00056232,-0.056154
