Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
1116,1044.8,3.3224,1091.6,0.00046839,0.0039291
1117,1044.8,3.3229,1091.9,0.00047091,0.0039236
1118,1044.8,3.3233,1092.2,0.00047343,0.0039178
1119,1044.8,3.3238,1092.5,0.00047595,0.0039115
1120,1044.8,3.3243,1092.8,0.00047847,0.0039049
1121,1044.8,3.3248,1093.1,0.00048099,0.0038979
1122,1044.8,3.3253,1093.4,0.00048351,0.0038905
1123,1044.8,3.3257,1093.7,0.00048603,0.0038827
1124,1044.7,3.3262,1093.9,0.00048855,0.0038744
1125,1044.7,3.3267,1094.2,0.00049107,0.0038658
1126,1044.7,3.3272,1094.5,0.00049359,0.0038567
1127,1044.7,3.3277,1094.8,0.00049612,0.0038472
1128,1044.7,3.3282,1095.1,0.00049864,0.0038372
1129,1044.7,3.3287,1095.4,0.00050116,0.0038268
1130,1044.7,3.3292,1095.7,0.00050368,0.003816
1131,1044.7,3.3297,1096.1,0.0005062,0.0038047
1132,1044.7,3.3303,1096.4,0.00050872,0.0037929
1133,1044.7,3.3308,1096.7,0.00051124,0.0037806
1134,1044.7,3.3313,1097,0.00051375,0.0037679
1135,1044.7,3.3318,1097.3,0.00051627,0.0037546
1136,1044.7,3.3323,1097.6,0.00051879,0.0037409
1137,1044.7,3.3329,1097.9,0.00052131,0.0037266
1138,1044.7,3.3334,1098.2,0.00052382,0.0037118
1139,1044.7,3.3339,1098.5,0.00052633,0.0036965
1140,1044.7,3.3344,1098.9,0.00052885,0.0036806
1141,1044.7,3.335,1099.2,0.00053136,0.0036642
1142,1044.6,3.3355,1099.5,0.00053387,0.0036473
1143,1044.6,3.336,1099.8,0.00053638,0.0036297
1144,1044.6,3.3366,1100.1,0.00053888,0.0036116
1145,1044.6,3.3371,1100.5,0.00054139,0.003593
1146,1044.6,3.3377,1100.8,0.00054389,0.0035737
1147,1044.6,3.3382,1101.1,0.0005464,0.0035538
1148,1044.6,3.3388,1101.4,0.0005489,0.0035333
1149,1044.6,3.3393,1101.8,0.0005514,0.0035122
1150,1044.6,3.3399,1102.1,0.00055389,0.0034905
1151,1044.6,3.3404,1102.4,0.00055639,0.0034681
1152,1044.6,3.341,1102.8,0.00055888,0.0034451
1153,1044.6,3.3416,1103.1,0.00056137,0.0034215
1154,1044.6,3.3421,1103.4,0.00056386,0.0033971
1155,1044.6,3.3427,1103.8,0.00056634,0.0033721
1156,1044.6,3.3433,1104.1,0.00056882,0.0033464
1157,1044.6,3.3439,1104.5,0.0005713,0.00332
1158,1044.6,3.3444,1104.8,0.00057378,0.0032929
1159,1044.6,3.345,1105.2,0.00057625,0.0032651
1160,1044.6,3.3456,1105.5,0.00057873,0.0032365
1161,1044.7,3.3462,1105.8,0.00058119,0.0032072
1162,1044.7,3.3468,1106.2,0.00058366,0.0031772
1163,1044.7,3.3473,1106.5,0.00058612,0.0031464
1164,1044.7,3.3479,1106.9,0.00058858,0.0031148
1165,1044.7,3.3485,1107.2,0.00059104,0.0030824
1166,1044.7,3.3491,1107.6,0.00059349,0.0030493
1167,1044.7,3.3497,1108,0.00059594,0.0030154
1168,1044.7,3.3503,1108.3,0.00059838,0.0029806
1169,1044.7,3.3509,1108.7,0.00060082,0.002945
1170,1044.7,3.3515,1109,0.00060326,0.0029086
1171,1044.7,3.3521,1109.4,0.00060569,0.0028714
1172,1044.7,3.3528,1109.8,0.00060812,0.0028333
1173,1044.7,3.3534,1110.1,0.00061055,0.0027943
